key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defence	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
mk_teu_t2_pavise_crossbowmen	5	27	mk_t2_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_pavise_crossbow	mk_infantry_heavy	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_crossbow	3	mk_t2_medium_large_pavise_archer	mk_eur_pavise_crossbowmen	mk_trained_missile_inf	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_balistarii	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_teu_t2_pavise_spearmen	0	0	mk_t2_medium	2880	inf_melee	20	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_pavise	34	19	35	0		0		0	mk_t2_spear		8	mk_t2_medium_large_pavise	mk_placeholder	mk_trained_spear_inf	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t2_pogesanian_raiders	0	8	mk_t2_light	2880	inf_ranged	20	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_horse	mk_infantry_light	20	10	30	0		0		0	mk_t2_spear_short	mk_javelin	3	mk_t2_light_mid	mk_all_skirm	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	poorly_trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	mk_ignore_terrain_hide_scrub_light_cold	30.0000	60.0000		0	5	true		selected_javelinmen	selected_javelinmen	selected_javelinmen	1.0000	10.0000
mk_teu_t2_prussian_archers	5	27	mk_t2_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_composite_bow	3	mk_t2_medium	mk_teu_prussian_archers	mk_trained_missile_inf	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	mk_heavy_cold	30.0000	60.0000		0	25	true		selected_archers	selected_bowmen	selected_archers	1.0000	10.0000
mk_teu_t2_reysen_knights	0	0	mk_t2_heavy_plate	3600	cavalry	180	cav_shk	25	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_euro_horses_harness_lancer_heavy	0		70	mk_t2_lance_arret_sidearm		4	mk_t2_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.0000	10.0000
mk_teu_t2_ritterbruder	0	0	mk_t2_heavy_plate	3600	cavalry	180	cav_shk	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_teu_t1_ritterbrudern_horses	0		70	mk_t2_lance_arret_sidearm		4	mk_t2_heavy_mid	mk_teu_ritterbruder	mk_trained_melee_cav	mk_none	false	elite	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_teu_t2_samlander_swordsmen	0	0	mk_t2_medium	2880	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t2_sidearm_mix		6	mk_t2_medium_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	mk_heavy_cold	30.0000	60.0000		0	0	true		selected_swords	selected_swordsmen	selected_inf_melee	1.0000	10.0000
mk_teu_t2_sudovian_skirmisher_cavalry	5	8	mk_t2_light	3600	cavalry	55	cav_mis	20	30	16	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_horse	mk_infantry_light	30	16	35	0	mk_default_horses_light	0		80	mk_t2_spear_short	mk_javelin	3	mk_t2_light_mid	mk_placeholder	mk_tribal_missile_cav	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	mk_horse_archer_light	30.0000	60.0000		0	40	true		selected_horse_skirmishers	selected_horse_skirmishers	selected_horse_skirmishers	1.0000	10.0000
mk_teu_t2_voulgiers	0	0	mk_t2_light-medium	2880	inf_melee	40	inf_spr	30	33	16	att_cel_axe_warriors_long	rome_man_foot_polearm	mk_infantry_light	33	16	35	0		0		0	mk_t2_long_polearm		9	mk_t2_light	mk_eur_voulgier	mk_trained_pike_inf	mk_none	false	trained	0	mk_teu_2_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_dismounted_ritterbruder	0	0	mk_t3_heavy_plate	3240	inf_melee	55	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_falx_javelin_precursor_foot	mk_infantry_heavy	44	22	40	0		0		0	mk_t3_short_polearm		6	mk_t3_heavy_plate	mk_teu_ritterbruder	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_disciplined_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_teu_t3_grandmaster_bodyguard	0	0	mk_t3_heavy_plate	3600	cavalry	195	com	50	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_ltd_teuton_bodyguard_horse	0		80	mk_t3_lance_arret_sidearm		4	mk_t3_heavy_mid	mk_teu_grandmaster	mk_trained_melee_cav	mk_none	false	elite	0	mk_teu_3_grandmaster			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_command	selected_general	selected_cavalry_shock	1.5000	10.0000
mk_teu_t3_halbbrudder_mounted_crossbowmen	5	27	mk_t3_medium	3600	cavalry	25	cav_mis	10	30	16	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0	mk_euro_horses_light	0		80	mk_t3_sidearm_mix	mk_crossbow	3	mk_t3_medium	mk_teu_halbbruder	mk_trained_missile_cav	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_mounted_crossbow_light	30.0000	60.0000		0	40	true		selected_balistarii	selected_balistarii	selected_balistarii	1.5000	10.0000
mk_teu_t3_halbbruder	0	0	mk_t3_medium	3600	cavalry	165	cav_shk	10	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_medium	36	22	40	0	mk_euro_horses_harness_lancer_heavy	0		70	mk_t3_lance_sidearm		4	mk_t3_medium_mid	mk_teu_halbbruder	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_cavalry_melee	selected_cavalry_melee	selected_cavalry_melee	1.5000	10.0000
mk_teu_t3_halbbruder_halberdiers	0	0	mk_t3_medium-heavy_plate	2880	inf_melee	45	inf_spr	35	33	16	att_cel_axe_warriors_long	rome_man_foot_polearm	mk_infantry_medium	33	16	35	0		0		0	mk_t3_long_polearm		9	mk_t3_medium	mk_teu_halbbruder	mk_trained_pike_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_halbbruder_pavise_spearmen	0	0	mk_t3_medium	2880	inf_melee	20	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_pavise	34	19	35	0		0		0	mk_t3_spear		8	mk_t3_medium_large_pavise	mk_teu_halbbruder	mk_trained_spear_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_disciplined_heavy	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_halberdiers	0	0	mk_t3_medium	2880	inf_melee	45	inf_spr	35	33	16	att_cel_axe_warriors_long	rome_man_foot_polearm	mk_infantry_medium	33	16	35	0		0		0	mk_t3_long_polearm		9	mk_t3_medium	mk_eur_halberdiers	mk_trained_pike_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_levy_crossbowmen	0	27	mk_t3_light	2880	inf_ranged	10	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_light	20	10	20	0		0		0	mk_t3_sidearm_mix	mk_crossbow	3	mk_t3_light	mk_all_militia_crossbow	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	rabble	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_levy	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_teu_t3_levy_spearmen	0	0	mk_t3_light	2880	inf_melee	15	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_medium	24	13	20	0		0		0	mk_t3_spear		8	mk_t3_light_large	mk_all_militia	mk_rabble_spear_inf	mk_none	false	rabble	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_mitbruder	0	0	mk_t3_heavy_plate	3600	cavalry	195	cav_shk	35	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_teu_t2_mitbrudern_horses	0		70	mk_t3_lance_arret_sidearm		4	mk_t3_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.0000	10.0000
mk_teu_t3_pavise_crossbowmen	5	27	mk_t3_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_pavise_crossbow	mk_infantry_heavy	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_crossbow_windlass	3	mk_t3_medium_large_pavise_archer	mk_eur_pavise_crossbowmen	mk_trained_missile_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_balistarii	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_teu_t3_pavise_handgunners	5	32	mk_t3_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_pavise_handgonne	mk_infantry_medium	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_handgun	3	mk_t3_light_large_pavise_archer	mk_all_handgunner	mk_trained_missile_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	25	true		selected_inf_missile	selected_inf_missile	selected_inf_missile	1.0000	10.0000
mk_teu_t3_pavise_spearmen	0	0	mk_t3_medium	2880	inf_melee	20	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_pavise	34	19	35	0		0		0	mk_t3_spear		8	mk_t3_medium_large_pavise	mk_placeholder	mk_trained_spear_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_spears	selected_spears	selected_spears	1.0000	10.0000
mk_teu_t3_pikemen	0	0	mk_t3_medium	2880	inf_melee	40	inf_spr	30	36	24	att_cel_axe_warriors_long	rome_man_pike_sword_foot	mk_infantry_medium	36	24	40	0		0		0	mk_t3_pike_long		9	mk_t3_medium	mk_all_pikemen	mk_trained_pike_inf	mk_none	false	well_trained	0	mk_teu_t2_infantry_officer_high			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_pikemen	selected_inf_pikemen	selected_inf_pikemen	1.0000	10.0000
mk_teu_t3_pogesanian_raiders	0	8	mk_t3_light	2880	inf_ranged	20	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_horse	mk_infantry_light	20	10	30	0		0		0	mk_t3_spear_short	mk_javelin	3	mk_t3_light_mid	mk_all_skirm	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	poorly_trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_ignore_terrain_hide_scrub_light_cold	30.0000	60.0000		0	5	true		selected_javelinmen	selected_javelinmen	selected_javelinmen	1.0000	10.0000
mk_teu_t3_prussian_archers	5	27	mk_t3_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_composite_bow	3	mk_t3_medium	mk_teu_prussian_archers	mk_trained_missile_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_heavy_cold	30.0000	60.0000		0	25	true		selected_archers	selected_bowmen	selected_archers	1.0000	10.0000
mk_teu_t3_ritterbruder	0	0	mk_t3_heavy_plate	3600	cavalry	195	cav_shk	35	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_teu_t3_ritterbrudern_horses	0		70	mk_t3_lance_arret_sidearm		4	mk_t3_heavy_mid	mk_teu_ritterbruder	mk_trained_melee_cav	mk_none	false	elite	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_teu_t3_samlander_swordsmen	0	0	mk_t3_medium	2880	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t3_sidearm_mix		6	mk_t3_medium_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_heavy_cold	30.0000	60.0000		0	0	true		selected_swords	selected_swordsmen	selected_inf_melee	1.0000	10.0000
mk_teu_t3_sudovian_skirmisher_cavalry	5	8	mk_t3_light	3600	cavalry	55	cav_mis	20	30	16	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_horse	mk_infantry_light	30	16	35	0	mk_default_horses_light	0		80	mk_t3_spear_short	mk_javelin	3	mk_t3_light_mid	mk_placeholder	mk_tribal_missile_cav	mk_none	false	trained	0	mk_teu_3_officer			true	60.0000	2000.0000	0.0000	mk_horse_archer_light	30.0000	60.0000		0	40	true		selected_horse_skirmishers	selected_horse_skirmishers	selected_horse_skirmishers	1.0000	10.0000
mk_tou_t1_arbaletriers	5	27	mk_t1_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_crossbow	3	mk_t1_medium	mk_all_crossbowmen	mk_trained_missile_inf	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_balistarii	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_tou_t1_arbaletriers_mounted	5	27	mk_t1_medium	3600	cavalry	25	cav_mis	10	30	16	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0	mk_euro_horses_light	0		80	mk_t1_sidearm_mix	mk_crossbow	3	mk_t1_medium	mk_eur_mounted_crossbow	mk_trained_missile_cav	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	mk_mounted_crossbow_light	30.0000	60.0000		0	40	true		selected_balistarii	selected_balistarii	selected_balistarii	1.5000	10.0000
mk_tou_t1_archers	0	27	mk_t1_light-medium	2880	inf_ranged	10	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_horse	mk_infantry_light	20	10	20	0		0		0	mk_t1_sidearm_lq	mk_bow	3	mk_t1_light	mk_placeholder	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	rabble	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_mercenaries	selected_archers	selected_archers	1.0000	10.0000
mk_tou_t1_chevaliers_dismounted	0	0	mk_t1_heavy	3240	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	36	22	40	0		0		0	mk_t1_sidearm_mix		6	mk_t1_heavy_mid	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_tou_t1_chevaliers_mounted	0	0	mk_t1_heavy	3600	cavalry	150	cav_shk	10	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_tou_t1_chevalier_horses	0		70	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_tou_t1_cliens	0	0	mk_t1_medium-heavy	3600	cavalry	110	cav_shk	10	30	16	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_medium	30	16	35	0	mk_euro_horses_melee	0		80	mk_t1_lance_sidearm		4	mk_t1_medium_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_tou_t1_communal_guisarmiers	0	0	mk_t1_medium	2880	inf_melee	35	inf_spr	25	33	16	att_cel_axe_warriors_long	rome_man_foot_spear	mk_infantry_medium	33	16	35	0		0		0	mk_t1_long_polearm		9	mk_t1_medium	mk_placeholder	mk_trained_pike_inf	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_militia	selected_spears	selected_spears	1.0000	10.0000
mk_tou_t1_communal_spearmen	0	0	mk_t1_medium	2880	inf_melee	20	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_medium	34	19	35	0		0		0	mk_t1_spear		8	mk_t1_medium_mid	mk_all_sergeants	mk_trained_spear_inf	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_militia	selected_spears	selected_spears	1.0000	10.0000
mk_tou_t1_count_bodyguard	0	0	mk_t1_heavy	3600	cavalry	150	com	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_tou_t1_bodyguard_horses	0		80	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_tou_t1_countguard_gen			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_tou_t1_general_bodyguard	0	0	mk_t1_heavy	3600	cavalry	150	com	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_tou_t1_chevalier_horses	0		80	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_tou_t1_levy_crossbowmen	0	27	mk_t1_light-medium	2880	inf_ranged	10	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_light	20	10	20	0		0		0	mk_t1_sidearm_lq	mk_crossbow	3	mk_t1_light	mk_all_crossbowmen	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	rabble	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_levy	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_tou_t1_levy_guisarmiers	0	0	mk_t1_light-medium	2880	inf_melee	30	inf_spr	25	23	10	att_cel_axe_warriors_long	rome_man_foot_spear	mk_infantry_light	23	10	20	0		0		0	mk_t1_long_polearm		9	mk_t1_light	mk_all_militia	mk_trained_pike_inf	mk_none	false	rabble	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_levy	selected_spears	selected_spears	1.0000	10.0000
mk_tou_t1_levy_spearmen	0	0	mk_t1_light	2880	inf_melee	15	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_light	24	13	20	0		0		0	mk_t1_spear		6	mk_t1_light_mid	mk_all_militia	mk_rabble_melee_inf	mk_none	false	rabble	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_levy	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_tou_t1_mounted_sergeants	0	0	mk_t1_medium	3600	cavalry	100	cav_shk	30	30	16	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0	mk_euro_horses_spear	0		80	mk_t1_cavalry_spear		4	mk_t1_medium_mid	mk_all_mounted_sergeants	mk_trained_melee_cav	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_melee	selected_cavalry_melee	selected_cavalry_melee	1.5000	10.0000
mk_tou_t1_ribauds	0	0	mk_t1_light	2880	inf_melee	20	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_light	20	10	20	0		0		0	mk_t1_sidearm_mix		6	mk_t1_light_mid	mk_placeholder	mk_rabble_melee_inf	mk_none	false	rabble	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_inf_spearmen	selected_inf_spearmen	selected_inf_spearmen	1.0000	10.0000
mk_tou_t1_sergeant_axemen	0	0	mk_t1_medium	2880	inf_melee	45	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_2h_axe_javelin_precursor_foot	mk_infantry_medium	33	16	35	0		0		0	mk_t1_short_polearm		6	mk_t1_medium	mk_all_axe_sergeants	mk_trained_melee_inf	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_tou_t1_sergeants	0	0	mk_t1_medium	2880	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t1_sidearm_mix		6	mk_t1_medium_mid	mk_all_sergeants	mk_trained_melee_inf	mk_none	false	trained	0	mk_tou_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_tou_t2_arbaletriers	5	27	mk_t2_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_crossbow	3	mk_t2_medium	mk_all_crossbowmen	mk_trained_missile_inf	mk_none	false	trained	0	mk_tou_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_balistarii	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_tou_t2_arbaletriers_mounted	5	27	mk_t2_medium	3600	cavalry	25	cav_mis	10	30	16	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0	mk_euro_horses_light	0		80	mk_t2_sidearm_mix	mk_crossbow	3	mk_t2_medium	mk_eur_mounted_crossbow	mk_trained_missile_cav	mk_none	false	trained	0	mk_tou_t2_officer			true	60.0000	2000.0000	0.0000	mk_mounted_crossbow_light	30.0000	60.0000		0	40	true		selected_balistarii	selected_balistarii	selected_balistarii	1.5000	10.0000
mk_tou_t2_archers	5	24	mk_t2_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_longbow_weak	3	mk_t2_medium	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_tou_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_longbows	selected_longbows	selected_longbows	1.0000	10.0000
mk_tou_t2_chevaliers_dismounted	0	0	mk_t2_heavy_plate	3240	inf_melee	50	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_falx_javelin_precursor_foot	mk_infantry_heavy	39	22	40	0		0		0	mk_t2_short_polearm		6	mk_t2_heavy_plate	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_tou_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_tou_t2_chevaliers_mounted	0	0	mk_t2_heavy_plate	3600	cavalry	180	cav_shk	25	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_tou_t2_chevalier_horses	0		70	mk_t2_lance_arret_sidearm		4	mk_t2_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_tou_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
